country,type,total
Myanmar,basic_sanitation_2017,64.33
Myanmar,basic_water_2017,81.77
Myanmar,female_secondary_enroll_net_2017,61.96
Myanmar,limited_sanitation_2017,9.35
Myanmar,limited_water_2017,0.0
Myanmar,open_defecation_2017,9.42
Myanmar,surface_water_2017,8.84
Myanmar,undernourishment_prev_2017,10.6
Myanmar,unimproved_sanitation_2017,16.89
Myanmar,unimproved_water_2017,9.39
Montenegro,basic_sanitation_2017,97.77
Montenegro,basic_water_2017,3.45
Montenegro,female_secondary_enroll_net_2017,89.24
Montenegro,limited_sanitation_2017,0.17
Montenegro,limited_water_2017,2.72
Montenegro,open_defecation_2017,0.05
Montenegro,safely_managed_water_2017,93.6
Montenegro,surface_water_2017,0.12
Montenegro,undernourishment_prev_2017,2.5
Montenegro,unimproved_sanitation_2017,2.0
Montenegro,unimproved_water_2017,0.12
Mongolia,basic_sanitation_2017,58.48
Mongolia,basic_water_2017,59.59
Mongolia,limited_sanitation_2017,28.0
Mongolia,limited_water_2017,2.11
Mongolia,open_defecation_2017,10.32
Mongolia,safely_managed_water_2017,23.72
Mongolia,surface_water_2017,6.75
Mongolia,undernourishment_prev_2017,13.4
Mongolia,unimproved_sanitation_2017,3.2
Mongolia,unimproved_water_2017,7.83
Mozambique,basic_sanitation_2017,29.36
Mozambique,basic_water_2017,55.69
Mozambique,limited_sanitation_2017,4.7
Mozambique,limited_water_2017,14.97
Mozambique,open_defecation_2017,27.41
Mozambique,surface_water_2017,13.18
Mozambique,undernourishment_prev_2017,27.9
Mozambique,unimproved_sanitation_2017,38.54
Mozambique,unimproved_water_2017,16.15
Mauritania,basic_sanitation_2017,48.44
Mauritania,basic_water_2017,70.7
Mauritania,female_secondary_enroll_net_2017,24.87
Mauritania,limited_sanitation_2017,7.58
Mauritania,limited_water_2017,13.7
Mauritania,open_defecation_2017,31.93
Mauritania,surface_water_2017,0.02
Mauritania,undernourishment_prev_2017,10.4
Mauritania,unimproved_sanitation_2017,12.05
Mauritania,unimproved_water_2017,15.58
Mauritius,basic_sanitation_2017,95.5
Mauritius,basic_water_2017,99.87
Mauritius,female_secondary_enroll_net_2017,87.69
Mauritius,limited_sanitation_2017,3.96
Mauritius,limited_water_2017,0.0
Mauritius,open_defecation_2017,0.13
Mauritius,surface_water_2017,0.0
Mauritius,undernourishment_prev_2017,6.5
Mauritius,unimproved_sanitation_2017,0.4
Mauritius,unimproved_water_2017,0.13
Malawi,basic_sanitation_2017,26.23
Malawi,basic_water_2017,68.83
Malawi,limited_sanitation_2017,13.39
Malawi,limited_water_2017,19.91
Malawi,open_defecation_2017,5.71
Malawi,surface_water_2017,2.39
Malawi,undernourishment_prev_2017,17.5
Malawi,unimproved_sanitation_2017,54.67
Malawi,unimproved_water_2017,8.87
Malaysia,basic_sanitation_2017,10.94
Malaysia,basic_water_2017,3.37
Malaysia,female_secondary_enroll_net_2017,78.0
Malaysia,limited_sanitation_2017,0.0
Malaysia,limited_water_2017,0.36
Malaysia,safely_managed_sanitation_2017,88.63
Malaysia,safely_managed_water_2017,93.33
Malaysia,undernourishment_prev_2017,2.5
Malaysia,unimproved_sanitation_2017,0.43
Malaysia,unimproved_water_2017,2.95
Namibia,basic_sanitation_2017,34.5
Namibia,basic_water_2017,82.54
Namibia,limited_sanitation_2017,12.43
Namibia,limited_water_2017,7.13
Namibia,open_defecation_2017,48.71
Namibia,surface_water_2017,6.34
Namibia,undernourishment_prev_2017,27.3
Namibia,unimproved_sanitation_2017,4.35
Namibia,unimproved_water_2017,3.99
Niger,basic_sanitation_2017,3.96
Niger,basic_water_2017,50.27
Niger,female_secondary_enroll_net_2017,17.11
Niger,limited_sanitation_2017,9.74
Niger,limited_water_2017,14.88
Niger,open_defecation_2017,67.85
Niger,safely_managed_sanitation_2017,9.6
Niger,surface_water_2017,3.78
Niger,undernourishment_prev_2017,16.5
Niger,unimproved_sanitation_2017,8.85
Niger,unimproved_water_2017,31.07
Nigeria,basic_sanitation_2017,12.52
Nigeria,basic_water_2017,51.24
Nigeria,limited_sanitation_2017,20.51
Nigeria,limited_water_2017,6.57
Nigeria,open_defecation_2017,19.8
Nigeria,safely_managed_sanitation_2017,26.65
Nigeria,safely_managed_water_2017,20.13
Nigeria,surface_water_2017,7.46
Nigeria,undernourishment_prev_2017,13.4
Nigeria,unimproved_sanitation_2017,20.52
Nigeria,unimproved_water_2017,14.6
Nicaragua,basic_sanitation_2017,74.43
Nicaragua,basic_water_2017,29.92
Nicaragua,limited_sanitation_2017,5.67
Nicaragua,limited_water_2017,1.53
Nicaragua,open_defecation_2017,6.5
Nicaragua,safely_managed_water_2017,51.6
Nicaragua,surface_water_2017,3.3
Nicaragua,undernourishment_prev_2017,17.0
Nicaragua,unimproved_sanitation_2017,13.39
Nicaragua,unimproved_water_2017,13.64
Netherlands,basic_sanitation_2017,0.24
Netherlands,basic_water_2017,0.05
Netherlands,limited_sanitation_2017,2.29
Netherlands,limited_water_2017,0.0
Netherlands,open_defecation_2017,0.0
Netherlands,safely_managed_sanitation_2017,97.47
Netherlands,safely_managed_water_2017,99.95
Netherlands,surface_water_2017,0.0
Netherlands,undernourishment_prev_2017,2.5
Netherlands,unimproved_sanitation_2017,0.0
Netherlands,unimproved_water_2017,0.0
Norway,basic_sanitation_2017,21.74
Norway,basic_water_2017,1.66
Norway,female_secondary_enroll_net_2017,95.59
Norway,limited_sanitation_2017,1.95
Norway,limited_water_2017,0.0
Norway,open_defecation_2017,0.0
Norway,safely_managed_sanitation_2017,76.32
Norway,safely_managed_water_2017,98.34
Norway,surface_water_2017,0.0
Norway,undernourishment_prev_2017,2.5
Norway,unimproved_sanitation_2017,0.0
Norway,unimproved_water_2017,0.0
Nepal,basic_sanitation_2017,62.05
Nepal,basic_water_2017,61.57
Nepal,female_secondary_enroll_net_2017,57.26
Nepal,limited_sanitation_2017,13.69
Nepal,limited_water_2017,2.66
Nepal,open_defecation_2017,21.49
Nepal,safely_managed_water_2017,27.24
Nepal,surface_water_2017,1.96
Nepal,undernourishment_prev_2017,8.7
Nepal,unimproved_sanitation_2017,2.77
Nepal,unimproved_water_2017,6.57
Nauru,basic_sanitation_2017,65.6
Nauru,basic_water_2017,99.48
Nauru,limited_sanitation_2017,30.73
Nauru,limited_water_2017,0.0
Nauru,open_defecation_2017,2.59
Nauru,surface_water_2017,0.0
Nauru,unimproved_sanitation_2017,1.09
Nauru,unimproved_water_2017,0.52
New Zealand,basic_sanitation_2017,11.32
New Zealand,basic_water_2017,0.0
New Zealand,female_secondary_enroll_net_2017,97.69
New Zealand,limited_sanitation_2017,0.0
New Zealand,limited_water_2017,0.0
New Zealand,open_defecation_2017,0.0
New Zealand,safely_managed_sanitation_2017,88.68
New Zealand,safely_managed_water_2017,100.0
New Zealand,surface_water_2017,0.0
New Zealand,undernourishment_prev_2017,2.5
New Zealand,unimproved_sanitation_2017,0.0
New Zealand,unimproved_water_2017,0.0
Oman,basic_sanitation_2017,100.0
Oman,basic_water_2017,1.66
Oman,female_secondary_enroll_net_2017,90.87
Oman,limited_sanitation_2017,0.0
Oman,limited_water_2017,8.06
Oman,open_defecation_2017,0.0
Oman,safely_managed_water_2017,90.28
Oman,surface_water_2017,0.0
Oman,undernourishment_prev_2017,6.8
Oman,unimproved_sanitation_2017,0.0
Oman,unimproved_water_2017,0.0
Pakistan,basic_sanitation_2017,59.87
Pakistan,basic_water_2017,56.15
Pakistan,female_secondary_enroll_net_2017,40.14
Pakistan,limited_sanitation_2017,10.18
Pakistan,limited_water_2017,0.6
Pakistan,open_defecation_2017,10.43
Pakistan,safely_managed_water_2017,35.31
Pakistan,surface_water_2017,2.08
Pakistan,undernourishment_prev_2017,20.3
Pakistan,unimproved_sanitation_2017,19.52
Pakistan,unimproved_water_2017,5.86
Panama,basic_sanitation_2017,83.32
Panama,basic_water_2017,96.38
Panama,limited_sanitation_2017,5.78
Panama,limited_water_2017,1.92
Panama,open_defecation_2017,4.42
Panama,surface_water_2017,0.6
Panama,undernourishment_prev_2017,10.0
Panama,unimproved_sanitation_2017,6.49
Panama,unimproved_water_2017,1.1
Peru,basic_sanitation_2017,31.58
Peru,basic_water_2017,40.78
Peru,female_secondary_enroll_net_2017,81.26
Peru,limited_sanitation_2017,10.86
Peru,limited_water_2017,1.01
Peru,open_defecation_2017,6.53
Peru,safely_managed_sanitation_2017,42.76
Peru,safely_managed_water_2017,50.35
Peru,surface_water_2017,2.64
Peru,undernourishment_prev_2017,9.7
Peru,unimproved_sanitation_2017,8.27
Peru,unimproved_water_2017,5.22
Philippines,basic_sanitation_2017,24.89
Philippines,basic_water_2017,46.91
Philippines,limited_sanitation_2017,14.88
Philippines,limited_water_2017,1.86
Philippines,open_defecation_2017,5.09
Philippines,safely_managed_sanitation_2017,51.64
Philippines,safely_managed_water_2017,46.65
Philippines,surface_water_2017,0.0
Philippines,undernourishment_prev_2017,13.3
Philippines,unimproved_sanitation_2017,3.5
Philippines,unimproved_water_2017,4.57
Palau,basic_sanitation_2017,100.0
Palau,basic_water_2017,100.0
Palau,limited_sanitation_2017,0.0
Palau,limited_water_2017,0.0
Palau,open_defecation_2017,0.0
Palau,surface_water_2017,0.0
Palau,unimproved_sanitation_2017,0.0
Palau,unimproved_water_2017,0.0
Papua New Guinea,basic_sanitation_2017,12.95
Papua New Guinea,basic_water_2017,41.33
Papua New Guinea,limited_sanitation_2017,2.26
Papua New Guinea,limited_water_2017,1.71
Papua New Guinea,open_defecation_2017,14.47
Papua New Guinea,surface_water_2017,51.45
Papua New Guinea,unimproved_sanitation_2017,70.32
Papua New Guinea,unimproved_water_2017,5.51
Poland,basic_sanitation_2017,5.54
Poland,basic_water_2017,0.57
Poland,limited_sanitation_2017,1.04
Poland,limited_water_2017,0.0
Poland,open_defecation_2017,0.0
Poland,safely_managed_sanitation_2017,93.25
Poland,safely_managed_water_2017,99.16
Poland,surface_water_2017,0.0
Poland,undernourishment_prev_2017,2.5
Poland,unimproved_sanitation_2017,0.16
Poland,unimproved_water_2017,0.28
Portugal,basic_sanitation_2017,14.9
Portugal,basic_water_2017,4.6
Portugal,limited_sanitation_2017,0.33
Portugal,limited_water_2017,0.0
Portugal,open_defecation_2017,0.0
Portugal,safely_managed_sanitation_2017,84.71
Portugal,safely_managed_water_2017,95.31
Portugal,surface_water_2017,0.0
Portugal,undernourishment_prev_2017,2.5
Portugal,unimproved_sanitation_2017,0.06
Portugal,unimproved_water_2017,0.09
Paraguay,basic_sanitation_2017,31.31
Paraguay,basic_water_2017,35.72
Paraguay,limited_sanitation_2017,3.35
Paraguay,limited_water_2017,0.39
Paraguay,open_defecation_2017,0.66
Paraguay,safely_managed_sanitation_2017,58.47
Paraguay,safely_managed_water_2017,63.89
Paraguay,surface_water_2017,0.0
Paraguay,undernourishment_prev_2017,10.7
Paraguay,unimproved_sanitation_2017,6.2
Paraguay,unimproved_water_2017,0.0
State of Palestine,basic_sanitation_2017,35.7
State of Palestine,basic_water_2017,96.83
State of Palestine,female_secondary_enroll_net_2017,87.08
State of Palestine,limited_sanitation_2017,2.9
State of Palestine,limited_water_2017,0.5
State of Palestine,open_defecation_2017,0.16
State of Palestine,safely_managed_sanitation_2017,61.24
State of Palestine,unimproved_sanitation_2017,0.0
State of Palestine,unimproved_water_2017,2.67
Qatar,basic_sanitation_2017,3.97
Qatar,basic_water_2017,3.39
Qatar,female_secondary_enroll_net_2017,85.35
Qatar,limited_sanitation_2017,0.0
Qatar,limited_water_2017,0.0
Qatar,open_defecation_2017,0.0
Qatar,safely_managed_sanitation_2017,96.03
Qatar,safely_managed_water_2017,96.18
Qatar,surface_water_2017,0.0
Qatar,unimproved_sanitation_2017,0.0
Qatar,unimproved_water_2017,0.43
Romania,basic_sanitation_2017,7.77
Romania,basic_water_2017,18.08
Romania,limited_sanitation_2017,0.25
Romania,limited_water_2017,0.0
Romania,open_defecation_2017,0.0
Romania,safely_managed_sanitation_2017,76.54
Romania,safely_managed_water_2017,81.92
Romania,surface_water_2017,0.0
Romania,undernourishment_prev_2017,2.5
Romania,unimproved_sanitation_2017,15.44
Romania,unimproved_water_2017,0.0
Russian Federation,basic_sanitation_2017,29.18
Russian Federation,basic_water_2017,21.06
Russian Federation,limited_sanitation_2017,0.0
Russian Federation,limited_water_2017,0.63
Russian Federation,open_defecation_2017,0.0
Russian Federation,safely_managed_sanitation_2017,61.31
Russian Federation,safely_managed_water_2017,76.03
Russian Federation,undernourishment_prev_2017,2.5
Russian Federation,unimproved_sanitation_2017,9.52
Russian Federation,unimproved_water_2017,2.28
Rwanda,basic_sanitation_2017,66.57
Rwanda,basic_water_2017,57.71
Rwanda,limited_sanitation_2017,14.36
Rwanda,limited_water_2017,21.76
Rwanda,open_defecation_2017,2.19
Rwanda,surface_water_2017,6.44
Rwanda,undernourishment_prev_2017,36.8
Rwanda,unimproved_sanitation_2017,16.88
Rwanda,unimproved_water_2017,14.08
Saudi Arabia,basic_sanitation_2017,22.25
Saudi Arabia,basic_water_2017,100.0
Saudi Arabia,limited_sanitation_2017,0.0
Saudi Arabia,limited_water_2017,0.0
Saudi Arabia,open_defecation_2017,0.0
Saudi Arabia,safely_managed_sanitation_2017,77.75
Saudi Arabia,surface_water_2017,0.0
Saudi Arabia,undernourishment_prev_2017,7.1
Saudi Arabia,unimproved_sanitation_2017,0.0
Saudi Arabia,unimproved_water_2017,0.0
Sudan,basic_sanitation_2017,36.58
Sudan,basic_water_2017,60.27
Sudan,limited_sanitation_2017,8.32
Sudan,limited_water_2017,26.69
Sudan,open_defecation_2017,24.31
Sudan,surface_water_2017,9.34
Sudan,undernourishment_prev_2017,20.1
Sudan,unimproved_sanitation_2017,30.79
Sudan,unimproved_water_2017,3.7
Senegal,basic_sanitation_2017,30.02
Senegal,basic_water_2017,80.68
Senegal,female_secondary_enroll_net_2017,38.87
Senegal,limited_sanitation_2017,16.96
Senegal,limited_water_2017,2.59
Senegal,open_defecation_2017,13.75
Senegal,safely_managed_sanitation_2017,21.46
Senegal,surface_water_2017,0.28
Senegal,undernourishment_prev_2017,11.3
Senegal,unimproved_sanitation_2017,17.81
Senegal,unimproved_water_2017,16.45
Singapore,basic_sanitation_2017,0.0
Singapore,basic_water_2017,0.0
Singapore,limited_sanitation_2017,0.0
Singapore,limited_water_2017,0.0
Singapore,open_defecation_2017,0.0
Singapore,safely_managed_sanitation_2017,100.0
Singapore,safely_managed_water_2017,100.0
Singapore,surface_water_2017,0.0
Singapore,unimproved_sanitation_2017,0.0
Singapore,unimproved_water_2017,0.0
Sierra Leone,basic_sanitation_2017,2.3
Sierra Leone,basic_water_2017,50.89
Sierra Leone,female_secondary_enroll_net_2017,36.96
Sierra Leone,limited_sanitation_2017,33.92
Sierra Leone,limited_water_2017,9.0
Sierra Leone,open_defecation_2017,17.62
Sierra Leone,safely_managed_sanitation_2017,13.35
Sierra Leone,safely_managed_water_2017,9.92
Sierra Leone,surface_water_2017,13.7
Sierra Leone,undernourishment_prev_2017,25.6
Sierra Leone,unimproved_sanitation_2017,32.81
Sierra Leone,unimproved_water_2017,16.49
El Salvador,basic_sanitation_2017,87.43
El Salvador,basic_water_2017,97.39
El Salvador,female_secondary_enroll_net_2017,61.12
El Salvador,limited_sanitation_2017,10.87
El Salvador,limited_water_2017,0.22
El Salvador,open_defecation_2017,1.01
El Salvador,surface_water_2017,2.38
El Salvador,undernourishment_prev_2017,9.0
El Salvador,unimproved_sanitation_2017,0.69
El Salvador,unimproved_water_2017,0.01
San Marino,basic_sanitation_2017,22.77
San Marino,basic_water_2017,0.0
San Marino,limited_sanitation_2017,0.0
San Marino,limited_water_2017,0.0
San Marino,open_defecation_2017,0.0
San Marino,safely_managed_sanitation_2017,77.23
San Marino,safely_managed_water_2017,100.0
San Marino,surface_water_2017,0.0
San Marino,unimproved_sanitation_2017,0.0
San Marino,unimproved_water_2017,0.0
Somalia,basic_sanitation_2017,38.34
Somalia,basic_water_2017,52.44
Somalia,limited_sanitation_2017,15.0
Somalia,limited_water_2017,31.4
Somalia,open_defecation_2017,27.53
Somalia,surface_water_2017,2.64
Somalia,unimproved_sanitation_2017,19.14
Somalia,unimproved_water_2017,13.52
Serbia,basic_sanitation_2017,72.84
Serbia,basic_water_2017,10.79
Serbia,female_secondary_enroll_net_2017,92.93
Serbia,limited_sanitation_2017,0.0
Serbia,limited_water_2017,13.7
Serbia,open_defecation_2017,0.08
Serbia,safely_managed_sanitation_2017,24.73
Serbia,safely_managed_water_2017,74.73
Serbia,surface_water_2017,0.02
Serbia,undernourishment_prev_2017,5.7
Serbia,unimproved_sanitation_2017,2.36
Serbia,unimproved_water_2017,0.76
South Sudan,basic_sanitation_2017,11.32
South Sudan,basic_water_2017,40.68
South Sudan,limited_sanitation_2017,7.78
South Sudan,limited_water_2017,33.66
South Sudan,open_defecation_2017,62.82
South Sudan,surface_water_2017,9.08
South Sudan,unimproved_sanitation_2017,18.09
South Sudan,unimproved_water_2017,16.58
Sao Tome and Principe,basic_sanitation_2017,42.97
Sao Tome and Principe,basic_water_2017,84.29
Sao Tome and Principe,limited_sanitation_2017,6.09
Sao Tome and Principe,limited_water_2017,12.47
Sao Tome and Principe,open_defecation_2017,47.43
Sao Tome and Principe,surface_water_2017,2.57
Sao Tome and Principe,undernourishment_prev_2017,7.0
Sao Tome and Principe,unimproved_sanitation_2017,3.51
Sao Tome and Principe,unimproved_water_2017,0.67
Suriname,basic_sanitation_2017,84.46
Suriname,basic_water_2017,95.42
Suriname,limited_sanitation_2017,10.55
Suriname,limited_water_2017,1.21
Suriname,open_defecation_2017,2.81
Suriname,undernourishment_prev_2017,8.5
Suriname,unimproved_sanitation_2017,2.18
Suriname,unimproved_water_2017,3.37
Slovakia,basic_sanitation_2017,15.42
Slovakia,basic_water_2017,0.0
Slovakia,limited_sanitation_2017,2.02
Slovakia,limited_water_2017,0.21
Slovakia,open_defecation_2017,0.0
Slovakia,safely_managed_sanitation_2017,82.52
Slovakia,safely_managed_water_2017,99.79
Slovakia,surface_water_2017,0.0
Slovakia,undernourishment_prev_2017,3.4
Slovakia,unimproved_sanitation_2017,0.05
Slovakia,unimproved_water_2017,0.0
Slovenia,basic_sanitation_2017,16.07
Slovenia,basic_water_2017,1.48
Slovenia,limited_sanitation_2017,0.89
Slovenia,limited_water_2017,0.0
Slovenia,open_defecation_2017,0.0
Slovenia,safely_managed_sanitation_2017,83.04
Slovenia,safely_managed_water_2017,98.05
Slovenia,surface_water_2017,0.0
Slovenia,undernourishment_prev_2017,2.5
Slovenia,unimproved_sanitation_2017,0.0
Slovenia,unimproved_water_2017,0.46
Sweden,basic_sanitation_2017,5.92
Sweden,basic_water_2017,0.06
Sweden,limited_sanitation_2017,0.7
Sweden,limited_water_2017,0.0
Sweden,open_defecation_2017,0.0
Sweden,safely_managed_sanitation_2017,93.38
Sweden,safely_managed_water_2017,99.94
Sweden,surface_water_2017,0.0
Sweden,undernourishment_prev_2017,2.5
Sweden,unimproved_sanitation_2017,0.01
Sweden,unimproved_water_2017,0.0
Eswatini,basic_sanitation_2017,58.35
Eswatini,basic_water_2017,69.01
Eswatini,limited_sanitation_2017,26.69
Eswatini,limited_water_2017,9.26
Eswatini,open_defecation_2017,7.04
Eswatini,surface_water_2017,13.08
Eswatini,undernourishment_prev_2017,20.6
Eswatini,unimproved_sanitation_2017,7.92
Eswatini,unimproved_water_2017,8.65
Seychelles,basic_sanitation_2017,100.0
Seychelles,basic_water_2017,96.25
Seychelles,female_secondary_enroll_net_2017,93.19
Seychelles,limited_sanitation_2017,0.0
Seychelles,limited_water_2017,0.0
Seychelles,open_defecation_2017,0.0
Seychelles,surface_water_2017,3.75
Seychelles,unimproved_sanitation_2017,0.0
Seychelles,unimproved_water_2017,0.0
Syrian Arab Republic,basic_sanitation_2017,91.22
Syrian Arab Republic,basic_water_2017,97.22
Syrian Arab Republic,limited_sanitation_2017,7.92
Syrian Arab Republic,limited_water_2017,2.21
Syrian Arab Republic,unimproved_sanitation_2017,0.85
Syrian Arab Republic,unimproved_water_2017,0.58
Chad,basic_sanitation_2017,8.34
Chad,basic_water_2017,38.7
Chad,limited_sanitation_2017,7.0
Chad,limited_water_2017,17.04
Chad,open_defecation_2017,66.99
